"","timebyday","year","month","day","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality"
"6917","2014-4-20",2014,4,20,5,2,128,"NW",1.79,0,0,3,5,1018,"unhealthy"
"6918","2014-4-20",2014,4,20,6,2,121,"NW",4.92,0,0,4,6,1018,"unhealthy"
"6919","2014-4-20",2014,4,20,7,2,84,"NW",8.94,0,0,5,9,1018,"moderate"
"6920","2014-4-20",2014,4,20,8,2,87,"NW",12.07,0,0,5,13,1018,"moderate"
"6921","2014-4-20",2014,4,20,9,2,64,"NW",15.2,0,0,4,15,1018,"moderate"
"6922","2014-4-20",2014,4,20,10,2,52,"NW",16.99,0,0,2,16,1018,"moderate"
"6923","2014-4-20",2014,4,20,11,2,30,"NW",20.12,0,0,0,17,1018,"good"
"6924","2014-4-20",2014,4,20,12,2,23,"NW",21.91,0,0,-1,19,1017,"good"
"6925","2014-4-20",2014,4,20,13,2,22,"SE",3.13,0,0,-2,20,1016,"good"
"6926","2014-4-20",2014,4,20,14,2,17,"cv",3.13,0,0,-1,22,1015,"good"
"6927","2014-4-20",2014,4,20,15,2,22,"NW",4.92,0,0,-2,22,1014,"good"
"6928","2014-4-20",2014,4,20,16,2,33,"SE",4.02,0,0,-2,22,1013,"good"
"6929","2014-4-20",2014,4,20,17,2,43,"SE",8.94,0,0,-1,22,1013,"good"
"6930","2014-4-20",2014,4,20,18,2,49,"SE",13.86,0,0,2,20,1013,"good"
"6931","2014-4-20",2014,4,20,19,2,56,"SE",17.88,0,0,2,19,1013,"moderate"
"6932","2014-4-20",2014,4,20,20,2,59,"SE",21.9,0,0,3,19,1014,"moderate"
"6933","2014-4-20",2014,4,20,21,2,69,"SE",25.92,0,0,4,19,1015,"moderate"
"6934","2014-4-20",2014,4,20,22,2,59,"SE",29.94,0,0,5,18,1015,"moderate"
"6935","2014-4-20",2014,4,20,23,2,72,"NE",1.79,0,0,5,14,1016,"moderate"
"6936","2014-4-21",2014,4,21,0,2,76,"NW",1.79,0,0,3,11,1016,"moderate"
"6937","2014-4-21",2014,4,21,1,2,90,"cv",0.45,0,0,5,10,1016,"moderate"
"6938","2014-4-21",2014,4,21,2,2,91,"NW",1.79,0,0,4,9,1016,"moderate"
"6939","2014-4-21",2014,4,21,3,2,90,"NW",2.68,0,0,3,11,1016,"moderate"
"6940","2014-4-21",2014,4,21,4,2,91,"NW",4.47,0,0,2,9,1016,"moderate"
"6941","2014-4-21",2014,4,21,5,2,66,"NW",6.26,0,0,2,10,1016,"moderate"
"6942","2014-4-21",2014,4,21,6,2,46,"NW",8.05,0,0,2,10,1017,"good"
"6943","2014-4-21",2014,4,21,7,2,49,"cv",0.89,0,0,3,12,1018,"good"
"6944","2014-4-21",2014,4,21,8,2,48,"cv",1.78,0,0,2,15,1018,"good"
"6945","2014-4-21",2014,4,21,9,2,45,"NE",1.79,0,0,0,18,1018,"good"
"6946","2014-4-21",2014,4,21,10,2,44,"cv",1.79,0,0,-2,21,1018,"good"
"6947","2014-4-21",2014,4,21,11,2,39,"NE",1.79,0,0,-5,22,1018,"good"
"6948","2014-4-21",2014,4,21,12,2,23,"SE",1.79,0,0,-5,24,1017,"good"
"6949","2014-4-21",2014,4,21,13,2,26,"cv",1.79,0,0,-3,25,1016,"good"
"6950","2014-4-21",2014,4,21,14,2,24,"SE",4.92,0,0,-2,25,1015,"good"
"6951","2014-4-21",2014,4,21,15,2,25,"SE",8.94,0,0,-2,25,1013,"good"
"6952","2014-4-21",2014,4,21,16,2,30,"SE",14.75,0,0,-2,25,1013,"good"
"6953","2014-4-21",2014,4,21,17,2,44,"SE",22.8,0,0,-2,24,1013,"good"
"6954","2014-4-21",2014,4,21,18,2,30,"SE",27.72,0,0,-2,23,1013,"good"
"6955","2014-4-21",2014,4,21,19,2,32,"SE",30.85,0,0,-1,20,1014,"good"
"6956","2014-4-21",2014,4,21,20,2,36,"SE",34.87,0,0,0,21,1014,"good"
"6957","2014-4-21",2014,4,21,21,2,43,"cv",0.89,0,0,1,18,1015,"good"
"6958","2014-4-21",2014,4,21,22,2,66,"NW",3.13,0,0,2,21,1015,"moderate"
"6959","2014-4-21",2014,4,21,23,2,68,"cv",0.89,0,0,4,14,1015,"moderate"
"6960","2014-4-22",2014,4,22,0,2,73,"SE",1.79,0,0,4,12,1016,"moderate"
"6961","2014-4-22",2014,4,22,1,2,90,"SE",3.58,0,0,4,12,1016,"moderate"
"6962","2014-4-22",2014,4,22,2,2,106,"NW",1.79,0,0,3,10,1016,"unhealthy"
"6963","2014-4-22",2014,4,22,3,2,102,"NW",2.68,0,0,4,9,1016,"unhealthy"
"6964","2014-4-22",2014,4,22,4,2,66,"NW",3.57,0,0,3,8,1016,"moderate"
"6965","2014-4-22",2014,4,22,5,2,65,"NW",5.36,0,0,3,8,1015,"moderate"
"6966","2014-4-22",2014,4,22,6,2,52,"NW",7.15,0,0,1,9,1016,"moderate"
"6967","2014-4-22",2014,4,22,7,2,68,"NW",8.94,0,0,3,12,1016,"moderate"
"6968","2014-4-22",2014,4,22,8,2,104,"NW",12.07,0,0,0,17,1016,"unhealthy"
"6969","2014-4-22",2014,4,22,9,2,84,"NW",13.86,0,0,1,21,1016,"moderate"
"6970","2014-4-22",2014,4,22,10,2,42,"NW",15.65,0,0,0,23,1015,"good"
"6971","2014-4-22",2014,4,22,11,2,36,"cv",1.79,0,0,0,24,1015,"good"
"6972","2014-4-22",2014,4,22,12,2,56,"cv",3.58,0,0,0,26,1014,"moderate"
"6973","2014-4-22",2014,4,22,13,2,51,"SE",4.92,0,0,0,27,1013,"moderate"
"6974","2014-4-22",2014,4,22,14,2,170,"SE",9.84,0,0,0,27,1011,"unhealthy"
"6975","2014-4-22",2014,4,22,15,2,87,"SE",13.86,0,0,0,27,1010,"moderate"
"6976","2014-4-22",2014,4,22,16,2,55,"SE",19.67,0,0,2,27,1009,"moderate"
"6977","2014-4-22",2014,4,22,17,2,107,"SE",24.59,0,0,3,26,1009,"unhealthy"
"6978","2014-4-22",2014,4,22,18,2,105,"SE",30.4,0,0,4,25,1009,"unhealthy"
"6979","2014-4-22",2014,4,22,19,2,66,"SE",35.32,0,0,4,24,1009,"moderate"
"6980","2014-4-22",2014,4,22,20,2,73,"SE",40.24,0,0,6,23,1010,"moderate"
"6981","2014-4-22",2014,4,22,21,2,76,"SE",43.37,0,0,6,21,1011,"moderate"
"6982","2014-4-22",2014,4,22,22,2,60,"SE",46.5,0,0,5,21,1011,"moderate"
"6983","2014-4-22",2014,4,22,23,2,64,"SE",48.29,0,0,7,19,1011,"moderate"
"6984","2014-4-23",2014,4,23,0,2,73,"SE",52.31,0,0,8,19,1011,"moderate"
"6985","2014-4-23",2014,4,23,1,2,81,"SE",56.33,0,0,9,18,1011,"moderate"
"6986","2014-4-23",2014,4,23,2,2,88,"SE",60.35,0,0,9,17,1011,"moderate"
"6987","2014-4-23",2014,4,23,3,2,98,"SE",64.37,0,0,10,17,1010,"moderate"
"6988","2014-4-23",2014,4,23,4,2,99,"SE",66.16,0,0,10,16,1011,"moderate"
"6989","2014-4-23",2014,4,23,5,2,99,"SE",67.95,0,0,10,15,1011,"moderate"
"6990","2014-4-23",2014,4,23,6,2,108,"SE",71.08,0,0,11,15,1011,"unhealthy"
"6991","2014-4-23",2014,4,23,7,2,129,"SE",72.87,0,0,12,16,1012,"unhealthy"
"6992","2014-4-23",2014,4,23,8,2,136,"SE",76,0,0,12,18,1012,"unhealthy"
"6993","2014-4-23",2014,4,23,9,2,151,"SE",79.13,0,0,12,19,1012,"unhealthy"
"6994","2014-4-23",2014,4,23,10,2,162,"SE",82.26,0,0,13,20,1012,"unhealthy"
"6995","2014-4-23",2014,4,23,11,2,164,"SE",85.39,0,0,13,22,1011,"unhealthy"
"6996","2014-4-23",2014,4,23,12,2,174,"SE",89.41,0,0,13,23,1010,"unhealthy"
"6997","2014-4-23",2014,4,23,13,2,185,"SE",94.33,0,0,13,23,1010,"unhealthy"
"6998","2014-4-23",2014,4,23,14,2,168,"SE",98.35,0,0,13,24,1009,"unhealthy"
"6999","2014-4-23",2014,4,23,15,2,154,"SE",103.27,0,0,12,25,1008,"unhealthy"
"7000","2014-4-23",2014,4,23,16,2,143,"SE",110.42,0,0,10,26,1007,"unhealthy"
"7001","2014-4-23",2014,4,23,17,2,139,"SE",115.34,0,0,11,24,1007,"unhealthy"
"7002","2014-4-23",2014,4,23,18,2,126,"SE",119.36,0,0,11,24,1007,"unhealthy"
"7003","2014-4-23",2014,4,23,19,2,98,"SE",126.51,0,1,13,23,1009,"moderate"
"7004","2014-4-23",2014,4,23,20,2,101,"cv",3.13,0,2,10,20,1009,"unhealthy"
"7005","2014-4-23",2014,4,23,21,2,71,"SE",3.13,0,0,10,20,1011,"moderate"
"7006","2014-4-23",2014,4,23,22,2,73,"SE",6.26,0,0,9,19,1011,"moderate"
"7007","2014-4-23",2014,4,23,23,2,80,"SE",9.39,0,0,9,18,1012,"moderate"
"7008","2014-4-24",2014,4,24,0,2,82,"SE",12.52,0,0,11,19,1012,"moderate"
"7009","2014-4-24",2014,4,24,1,2,76,"SE",15.65,0,0,11,18,1013,"moderate"
"7010","2014-4-24",2014,4,24,2,2,84,"SE",18.78,0,0,10,17,1013,"moderate"
"7011","2014-4-24",2014,4,24,3,2,89,"SE",21.91,0,0,11,16,1013,"moderate"
"7012","2014-4-24",2014,4,24,4,2,91,"SE",22.8,0,0,11,16,1013,"moderate"
"7013","2014-4-24",2014,4,24,5,2,96,"SE",24.59,0,0,11,16,1013,"moderate"
"7014","2014-4-24",2014,4,24,6,2,107,"SE",27.72,0,0,11,16,1013,"unhealthy"
"7015","2014-4-24",2014,4,24,7,2,109,"SE",30.85,0,0,11,16,1014,"unhealthy"
"7016","2014-4-24",2014,4,24,8,2,112,"SE",33.98,0,0,11,17,1015,"unhealthy"
"7017","2014-4-24",2014,4,24,9,2,119,"SE",37.11,0,0,11,18,1015,"unhealthy"
"7018","2014-4-24",2014,4,24,10,2,122,"SE",38.9,0,0,11,19,1016,"unhealthy"
"7019","2014-4-24",2014,4,24,11,2,125,"cv",0.89,0,0,11,20,1016,"unhealthy"
"7020","2014-4-24",2014,4,24,12,2,121,"cv",2.68,0,0,12,21,1015,"unhealthy"
"7021","2014-4-24",2014,4,24,13,2,128,"SE",3.13,0,0,13,22,1015,"unhealthy"
"7022","2014-4-24",2014,4,24,14,2,135,"SE",6.26,0,0,13,24,1014,"unhealthy"
"7023","2014-4-24",2014,4,24,15,2,136,"SE",10.28,0,0,13,25,1013,"unhealthy"
"7024","2014-4-24",2014,4,24,16,2,121,"SE",14.3,0,0,12,25,1012,"unhealthy"
"7025","2014-4-24",2014,4,24,17,2,117,"SE",19.22,0,0,12,25,1012,"unhealthy"
"7026","2014-4-24",2014,4,24,18,2,105,"SE",24.14,0,0,11,24,1013,"unhealthy"
"7027","2014-4-24",2014,4,24,19,2,100,"SE",27.27,0,0,12,23,1014,"moderate"
"7028","2014-4-24",2014,4,24,20,2,117,"SE",29.06,0,0,12,21,1015,"unhealthy"
"7029","2014-4-24",2014,4,24,21,2,118,"cv",0.89,0,0,13,19,1015,"unhealthy"
"7030","2014-4-24",2014,4,24,22,2,121,"SE",3.13,0,0,11,19,1016,"unhealthy"
"7031","2014-4-24",2014,4,24,23,2,140,"SE",6.26,0,0,10,19,1016,"unhealthy"
"7032","2014-4-25",2014,4,25,0,2,139,"SE",8.05,0,0,9,18,1016,"unhealthy"
"7033","2014-4-25",2014,4,25,1,2,136,"cv",0.89,0,0,9,16,1016,"unhealthy"
"7034","2014-4-25",2014,4,25,2,2,143,"SE",1.79,0,0,9,16,1016,"unhealthy"
"7035","2014-4-25",2014,4,25,3,2,155,"cv",0.89,0,0,9,15,1016,"unhealthy"
"7036","2014-4-25",2014,4,25,4,2,141,"SE",0.89,0,0,9,14,1016,"unhealthy"
"7037","2014-4-25",2014,4,25,5,2,110,"SE",1.78,0,0,9,13,1016,"unhealthy"
"7038","2014-4-25",2014,4,25,6,2,118,"NE",1.79,0,0,9,13,1017,"unhealthy"
"7039","2014-4-25",2014,4,25,7,2,124,"SE",1.79,0,0,10,16,1017,"unhealthy"
"7040","2014-4-25",2014,4,25,8,2,135,"SE",4.92,0,0,10,18,1017,"unhealthy"
"7041","2014-4-25",2014,4,25,9,2,156,"SE",8.05,0,0,10,20,1018,"unhealthy"
"7042","2014-4-25",2014,4,25,10,2,163,"cv",0.89,0,0,10,22,1018,"unhealthy"
"7043","2014-4-25",2014,4,25,11,2,167,"cv",2.68,0,0,11,23,1018,"unhealthy"
"7044","2014-4-25",2014,4,25,12,2,169,"cv",3.57,0,0,11,24,1017,"unhealthy"
"7045","2014-4-25",2014,4,25,13,2,177,"cv",6.7,0,0,10,25,1016,"unhealthy"
"7046","2014-4-25",2014,4,25,14,2,131,"SE",3.13,0,0,10,26,1016,"unhealthy"
"7047","2014-4-25",2014,4,25,15,2,102,"SE",7.15,0,0,8,27,1015,"unhealthy"
"7048","2014-4-25",2014,4,25,16,2,90,"SE",11.17,0,0,7,26,1014,"moderate"
"7049","2014-4-25",2014,4,25,17,2,96,"NW",5.81,0,0,7,25,1014,"moderate"
"7050","2014-4-25",2014,4,25,18,2,112,"NW",10.73,0,0,6,23,1015,"unhealthy"
"7051","2014-4-25",2014,4,25,19,2,101,"NW",14.75,0,1,8,20,1016,"unhealthy"
"7052","2014-4-25",2014,4,25,20,2,101,"NW",21.9,0,0,6,20,1016,"unhealthy"
"7053","2014-4-25",2014,4,25,21,2,104,"NW",29.95,0,0,7,19,1017,"unhealthy"
"7054","2014-4-25",2014,4,25,22,2,92,"NW",41.13,0,1,11,15,1019,"moderate"
"7055","2014-4-25",2014,4,25,23,2,55,"NW",48.28,0,2,11,13,1019,"moderate"
"7056","2014-4-26",2014,4,26,0,2,27,"NW",53.2,0,3,11,13,1019,"good"
"7057","2014-4-26",2014,4,26,1,2,30,"NE",1.79,0,4,11,12,1020,"good"
"7058","2014-4-26",2014,4,26,2,2,27,"NW",3.13,0,5,9,11,1019,"good"
"7059","2014-4-26",2014,4,26,3,2,21,"NW",8.05,0,6,10,12,1019,"good"
"7060","2014-4-26",2014,4,26,4,2,25,"NW",12.97,0,7,8,11,1019,"good"
"7061","2014-4-26",2014,4,26,5,2,23,"NW",17.89,0,0,8,11,1020,"good"
"7062","2014-4-26",2014,4,26,6,2,28,"NE",4.02,0,0,7,12,1020,"good"
"7063","2014-4-26",2014,4,26,7,2,29,"NW",3.13,0,0,8,12,1021,"good"
"7064","2014-4-26",2014,4,26,8,2,31,"NW",6.26,0,0,8,13,1021,"good"
"7065","2014-4-26",2014,4,26,9,2,38,"NE",3.13,0,0,8,16,1022,"good"
"7066","2014-4-26",2014,4,26,10,2,39,"NE",6.26,0,0,5,18,1021,"good"
"7067","2014-4-26",2014,4,26,11,2,61,"NW",3.13,0,0,4,20,1021,"moderate"
"7068","2014-4-26",2014,4,26,12,2,42,"NW",6.26,0,0,1,20,1021,"good"
"7069","2014-4-26",2014,4,26,13,2,47,"cv",1.79,0,0,1,22,1020,"good"
"7070","2014-4-26",2014,4,26,14,2,52,"cv",2.68,0,0,2,22,1020,"moderate"
"7071","2014-4-26",2014,4,26,15,2,47,"SE",1.79,0,0,3,22,1019,"good"
"7072","2014-4-26",2014,4,26,16,2,42,"SE",3.58,0,0,3,22,1019,"good"
"7073","2014-4-26",2014,4,26,17,2,48,"SE",7.6,0,0,9,20,1018,"good"
"7074","2014-4-26",2014,4,26,18,2,52,"SE",11.62,0,0,9,18,1019,"moderate"
"7075","2014-4-26",2014,4,26,19,2,48,"SE",15.64,0,0,8,17,1019,"good"
"7076","2014-4-26",2014,4,26,20,2,59,"SE",18.77,0,0,8,16,1020,"moderate"
"7077","2014-4-26",2014,4,26,21,2,48,"SE",21.9,0,0,9,15,1021,"good"
"7078","2014-4-26",2014,4,26,22,2,35,"SE",23.69,0,0,9,14,1021,"good"
"7079","2014-4-26",2014,4,26,23,2,41,"cv",0.89,0,0,10,13,1021,"good"
"7080","2014-4-27",2014,4,27,0,2,36,"SE",0.89,0,0,10,13,1021,"good"
"7081","2014-4-27",2014,4,27,1,2,41,"NE",0.89,0,0,10,12,1021,"good"
"7082","2014-4-27",2014,4,27,2,2,49,"SE",0.89,0,0,10,11,1021,"good"
"7083","2014-4-27",2014,4,27,3,2,59,"cv",0.89,0,0,10,11,1021,"moderate"
"7084","2014-4-27",2014,4,27,4,2,72,"NW",1.79,0,0,9,10,1020,"moderate"
"7085","2014-4-27",2014,4,27,5,2,80,"NW",4.92,0,0,9,10,1020,"moderate"
"7086","2014-4-27",2014,4,27,6,2,58,"NW",8.94,0,0,9,10,1021,"moderate"
"7087","2014-4-27",2014,4,27,7,2,46,"NW",12.96,0,0,10,12,1021,"good"
"7088","2014-4-27",2014,4,27,8,2,54,"NW",17.88,0,0,8,16,1021,"moderate"
"7089","2014-4-27",2014,4,27,9,2,43,"NW",25.03,0,0,4,20,1021,"good"
"7090","2014-4-27",2014,4,27,10,2,35,"NE",7.15,0,0,1,21,1021,"good"
"7091","2014-4-27",2014,4,27,11,2,39,"NE",12.96,0,0,1,23,1021,"good"
"7092","2014-4-27",2014,4,27,12,2,20,"NE",17.88,0,0,1,23,1021,"good"
"7093","2014-4-27",2014,4,27,13,2,78,"NE",21.9,0,0,0,23,1020,"moderate"
"7094","2014-4-27",2014,4,27,14,2,72,"NW",1.79,0,0,-2,24,1019,"moderate"
"7095","2014-4-27",2014,4,27,15,2,84,"SE",1.79,0,0,0,24,1018,"moderate"
"7096","2014-4-27",2014,4,27,16,2,55,"cv",1.79,0,0,-1,24,1018,"moderate"
"7097","2014-4-27",2014,4,27,17,2,77,"SE",4.92,0,0,4,23,1018,"moderate"
"7098","2014-4-27",2014,4,27,18,2,135,"SE",8.05,0,0,4,22,1018,"unhealthy"
"7099","2014-4-27",2014,4,27,19,2,76,"SE",12.97,0,0,4,21,1019,"moderate"
"7100","2014-4-27",2014,4,27,20,2,75,"SE",16.99,0,0,5,20,1020,"moderate"
"7101","2014-4-27",2014,4,27,21,2,98,"SE",21.01,0,0,7,19,1020,"moderate"
"7102","2014-4-27",2014,4,27,22,2,116,"SE",24.14,0,0,9,17,1021,"unhealthy"
"7103","2014-4-27",2014,4,27,23,2,106,"SE",28.16,0,0,9,16,1022,"unhealthy"
"7104","2014-4-28",2014,4,28,0,2,48,"SE",31.29,0,0,7,15,1022,"good"
"7105","2014-4-28",2014,4,28,1,2,37,"cv",0.89,0,0,7,14,1022,"good"
"7106","2014-4-28",2014,4,28,2,2,39,"NE",0.89,0,0,8,12,1022,"good"
"7107","2014-4-28",2014,4,28,3,2,38,"cv",0.89,0,0,8,12,1022,"good"
"7108","2014-4-28",2014,4,28,4,2,64,"cv",1.34,0,0,8,12,1021,"moderate"
"7109","2014-4-28",2014,4,28,5,2,73,"cv",1.79,0,0,8,11,1021,"moderate"
"7110","2014-4-28",2014,4,28,6,2,73,"NW",3.13,0,0,8,10,1022,"moderate"
"7111","2014-4-28",2014,4,28,7,2,80,"NW",7.15,0,0,9,13,1022,"moderate"
"7112","2014-4-28",2014,4,28,8,2,86,"NW",11.17,0,0,9,17,1022,"moderate"
"7113","2014-4-28",2014,4,28,9,2,106,"NW",15.19,0,0,8,20,1021,"unhealthy"
"7114","2014-4-28",2014,4,28,10,2,132,"NE",3.13,0,0,7,21,1021,"unhealthy"
"7115","2014-4-28",2014,4,28,11,2,101,"cv",0.89,0,0,5,23,1020,"unhealthy"
"7116","2014-4-28",2014,4,28,12,2,68,"SE",3.13,0,0,-2,24,1019,"moderate"
"7117","2014-4-28",2014,4,28,13,2,51,"cv",3.13,0,0,0,25,1018,"moderate"
"7118","2014-4-28",2014,4,28,14,2,47,"cv",6.26,0,0,1,25,1017,"good"
"7119","2014-4-28",2014,4,28,15,2,41,"SE",3.13,0,0,0,26,1016,"good"
"7120","2014-4-28",2014,4,28,16,2,42,"NW",3.13,0,0,0,26,1015,"good"
"7121","2014-4-28",2014,4,28,17,2,49,"SE",3.13,0,0,0,25,1015,"good"
"7122","2014-4-28",2014,4,28,18,2,58,"SE",8.94,0,0,2,24,1015,"moderate"
"7123","2014-4-28",2014,4,28,19,2,63,"SE",13.86,0,0,3,22,1015,"moderate"
"7124","2014-4-28",2014,4,28,20,2,67,"SE",17.88,0,0,3,20,1015,"moderate"
"7125","2014-4-28",2014,4,28,21,2,72,"cv",0.89,0,0,5,19,1016,"moderate"
"7126","2014-4-28",2014,4,28,22,2,105,"cv",1.78,0,0,7,16,1016,"unhealthy"
"7127","2014-4-28",2014,4,28,23,2,86,"SE",0.89,0,0,8,15,1016,"moderate"
"7128","2014-4-29",2014,4,29,0,2,81,"SE",2.68,0,0,8,14,1016,"moderate"
"7129","2014-4-29",2014,4,29,1,2,92,"SE",4.47,0,0,6,15,1016,"moderate"
"7130","2014-4-29",2014,4,29,2,2,93,"SE",6.26,0,0,6,14,1016,"moderate"
"7131","2014-4-29",2014,4,29,3,2,105,"SE",8.05,0,0,5,14,1016,"unhealthy"
"7132","2014-4-29",2014,4,29,4,2,94,"NE",0.89,0,0,5,12,1016,"moderate"
"7133","2014-4-29",2014,4,29,5,2,91,"cv",0.45,0,0,5,11,1016,"moderate"
"7134","2014-4-29",2014,4,29,6,2,83,"NE",0.89,0,0,7,11,1016,"moderate"
"7135","2014-4-29",2014,4,29,7,2,96,"cv",0.89,0,0,7,15,1016,"moderate"
"7136","2014-4-29",2014,4,29,8,2,113,"cv",1.78,0,0,4,17,1016,"unhealthy"
"7137","2014-4-29",2014,4,29,9,2,121,"cv",2.67,0,0,4,19,1016,"unhealthy"
"7138","2014-4-29",2014,4,29,10,2,136,"cv",3.56,0,0,5,21,1015,"unhealthy"
"7139","2014-4-29",2014,4,29,11,2,132,"SE",1.79,0,0,4,22,1015,"unhealthy"
"7140","2014-4-29",2014,4,29,12,2,133,"cv",1.79,0,0,5,23,1014,"unhealthy"
"7141","2014-4-29",2014,4,29,13,2,136,"SE",1.79,0,0,6,25,1012,"unhealthy"
"7142","2014-4-29",2014,4,29,14,2,111,"SE",4.92,0,0,5,26,1011,"unhealthy"
"7143","2014-4-29",2014,4,29,15,2,106,"SE",8.05,0,0,4,27,1010,"unhealthy"
"7144","2014-4-29",2014,4,29,16,2,104,"SE",12.97,0,0,4,27,1009,"unhealthy"
"7145","2014-4-29",2014,4,29,17,2,98,"SE",16.99,0,0,3,26,1009,"moderate"
"7146","2014-4-29",2014,4,29,18,2,99,"SE",21.91,0,0,5,25,1009,"moderate"
"7147","2014-4-29",2014,4,29,19,2,90,"SE",25.93,0,0,6,24,1009,"moderate"
"7148","2014-4-29",2014,4,29,20,2,95,"SE",29.95,0,0,7,23,1010,"moderate"
"7149","2014-4-29",2014,4,29,21,2,105,"SE",33.08,0,0,8,22,1010,"unhealthy"
"7150","2014-4-29",2014,4,29,22,2,99,"SE",34.87,0,0,8,21,1010,"moderate"
"7151","2014-4-29",2014,4,29,23,2,102,"SE",36.66,0,0,8,19,1011,"unhealthy"
"7152","2014-4-30",2014,4,30,0,2,103,"SE",38.45,0,0,9,18,1011,"unhealthy"
"7153","2014-4-30",2014,4,30,1,2,89,"SE",40.24,0,0,9,17,1010,"moderate"
"7154","2014-4-30",2014,4,30,2,2,89,"SE",41.13,0,0,10,16,1010,"moderate"
"7155","2014-4-30",2014,4,30,3,2,94,"cv",0.89,0,0,9,14,1010,"moderate"
"7156","2014-4-30",2014,4,30,4,2,97,"NE",0.89,0,0,9,13,1010,"moderate"
"7157","2014-4-30",2014,4,30,5,2,100,"NE",1.78,0,0,9,13,1010,"moderate"
"7158","2014-4-30",2014,4,30,6,2,111,"NE",2.67,0,0,9,12,1010,"unhealthy"
"7159","2014-4-30",2014,4,30,7,2,115,"NE",3.56,0,0,10,15,1010,"unhealthy"
"7160","2014-4-30",2014,4,30,8,2,146,"cv",0.89,0,0,10,18,1011,"unhealthy"
"7161","2014-4-30",2014,4,30,9,2,156,"SE",1.79,0,0,11,20,1011,"unhealthy"
"7162","2014-4-30",2014,4,30,10,2,221,"cv",0.89,0,0,11,22,1011,"unhealthy"
"7163","2014-4-30",2014,4,30,11,2,170,"SE",3.13,0,0,11,24,1010,"unhealthy"
"7164","2014-4-30",2014,4,30,12,2,135,"cv",3.13,0,0,10,26,1009,"unhealthy"
"7165","2014-4-30",2014,4,30,13,2,98,"SE",4.02,0,0,9,27,1008,"moderate"
"7166","2014-4-30",2014,4,30,14,2,86,"SE",8.04,0,0,9,28,1008,"moderate"
"7167","2014-4-30",2014,4,30,15,2,81,"SE",12.96,0,0,9,28,1007,"moderate"
"7168","2014-4-30",2014,4,30,16,2,79,"SE",17.88,0,0,9,28,1006,"moderate"
"7169","2014-4-30",2014,4,30,17,2,153,"SE",21.9,0,0,9,28,1006,"unhealthy"
"7170","2014-4-30",2014,4,30,18,2,119,"SE",26.82,0,0,8,26,1006,"unhealthy"
"7171","2014-4-30",2014,4,30,19,2,94,"SE",29.95,0,0,9,25,1006,"moderate"
"7172","2014-4-30",2014,4,30,20,2,91,"SE",33.08,0,0,10,22,1007,"moderate"
"7173","2014-4-30",2014,4,30,21,2,90,"SE",37.1,0,0,10,23,1008,"moderate"
"7174","2014-4-30",2014,4,30,22,2,90,"SE",41.12,0,0,10,22,1008,"moderate"
"7175","2014-4-30",2014,4,30,23,2,87,"SE",45.14,0,0,11,22,1008,"moderate"
"7176","2014-5-1",2014,5,1,0,2,94,"SE",48.27,0,0,11,20,1008,"moderate"
"7177","2014-5-1",2014,5,1,1,2,97,"SE",51.4,0,0,11,19,1008,"moderate"
"7178","2014-5-1",2014,5,1,2,2,107,"SE",54.53,0,0,12,18,1008,"unhealthy"
"7179","2014-5-1",2014,5,1,3,2,112,"SE",56.32,0,0,13,17,1008,"unhealthy"
"7180","2014-5-1",2014,5,1,4,2,152,"SE",58.11,0,0,12,16,1007,"unhealthy"
"7181","2014-5-1",2014,5,1,5,2,129,"SE",59.9,0,0,12,15,1008,"unhealthy"
"7182","2014-5-1",2014,5,1,6,2,135,"SE",61.69,0,0,13,16,1008,"unhealthy"
"7183","2014-5-1",2014,5,1,7,2,135,"SE",63.48,0,0,14,18,1009,"unhealthy"
"7184","2014-5-1",2014,5,1,8,2,150,"SE",66.61,0,0,14,20,1009,"unhealthy"
"7185","2014-5-1",2014,5,1,9,2,162,"SE",68.4,0,0,14,21,1009,"unhealthy"
"7186","2014-5-1",2014,5,1,10,2,155,"cv",0.89,0,0,15,23,1009,"unhealthy"
"7187","2014-5-1",2014,5,1,11,2,143,"SE",4.92,0,0,15,25,1008,"unhealthy"
"7188","2014-5-1",2014,5,1,12,2,144,"SE",9.84,0,0,15,26,1007,"unhealthy"
"7189","2014-5-1",2014,5,1,13,2,158,"SE",13.86,0,0,15,26,1006,"unhealthy"
"7190","2014-5-1",2014,5,1,14,2,202,"SE",18.78,0,0,14,27,1005,"unhealthy"
"7191","2014-5-1",2014,5,1,15,2,143,"SE",23.7,0,0,13,27,1005,"unhealthy"
"7192","2014-5-1",2014,5,1,16,2,147,"SE",30.85,0,0,12,28,1004,"unhealthy"
"7193","2014-5-1",2014,5,1,17,2,136,"NW",8.94,0,0,6,24,1006,"unhealthy"
"7194","2014-5-1",2014,5,1,18,2,130,"NW",16.09,0,1,4,22,1006,"unhealthy"
"7195","2014-5-1",2014,5,1,19,2,68,"NW",21.9,0,0,8,20,1007,"moderate"
"7196","2014-5-1",2014,5,1,20,2,113,"NW",33.97,0,0,4,19,1009,"unhealthy"
"7197","2014-5-1",2014,5,1,21,2,54,"NW",43.8,0,0,4,18,1010,"moderate"
"7198","2014-5-1",2014,5,1,22,2,51,"NW",57.66,0,1,4,15,1012,"moderate"
